edgeID,n1,n2,triL,triR,len,mx,my,nLx,nLy
165,54,188,212,351,0.0309304591494581,0.166614360801063,0.132199461408566,0.951492655017803,-0.307671460241557
166,54,189,350,351,0.0293768822831471,0.176544083496835,0.117606651283571,-0.0083223415164065,0.999965368716179
167,55,56,384,-1,0.0314773248777723,0.184201584614179,0.0763024949150445,-0.923872970657515,-0.382699273697322
168,55,189,155,350,0.0298872353816994,0.184705212944342,0.104285956621865,-0.899577141448272,0.436761910637541
169,55,190,155,384,0.0300303810847276,0.193004326566954,0.0884664375493042,-0.158278523381012,-0.987394505269462
170,56,57,192,-1,0.0312437472945286,0.193873633664251,0.0465722152529674,-0.972338861743866,-0.233574694568232
171,56,190,384,385,0.0300299694503145,0.199027501251283,0.0739259127277146,0.810120213700872,-0.586263796727423
172,56,191,192,385,0.0298866634155517,0.204345475366542,0.0568723340891521,0.327211902935835,0.944950988452369
173,57,191,192,403,0.02937699213176,0.207994349732285,0.0416825792486647,0.701237130744172,-0.712928107501507
174,57,192,402,403,0.0309801584250963,0.211290528720257,0.0242842803440734,0.458240398322592,0.888828294635782
175,58,59,156,-1,0.0303030303030303,0.454545454545455,0.5,0.0,1.0
176,58,212,15,156,0.0283925208542805,0.461934798574325,0.488113768066457,-0.837279084484734,0.546775762707535
177,58,339,15,169,0.0227923381540045,0.474526050741142,0.489677565892657,0.905781060073433,0.423745998461635
178,59,60,201,-1,0.0303030303030302,0.424242424242424,0.5,0.0,1.0
179,59,212,156,170,0.0279917784183129,0.44678328342281,0.488113768066457,-0.849265934869405,-0.527965313131834
180,59,213,170,201,0.0301006190930013,0.433143932848993,0.486308789840426,-0.909696250251358,0.415274285597627
181,60,61,168,-1,0.0303030303030303,0.393939393939394,0.5,0.0,1.0
182,60,213,201,261,0.0326610527145981,0.417992417697478,0.486308789840426,-0.838381437316898,-0.545083998629984
183,60,214,168,261,0.0297007512217602,0.402330338186111,0.486777733294725,0.890365809709724,-0.455245785153413
184,61,62,177,-1,0.0303030303030302,0.363636363636364,0.5,0.0,1.0
185,61,214,168,214,0.0313200435617149,0.387178823034596,0.486777733294725,-0.844332587163924,-0.53581944930459
186,61,215,177,214,0.0298379467821632,0.37168562819384,0.48688002273084,0.879415555295704,-0.47605491395841
187,62,63,223,-1,0.0303030303030303,0.333333333333334,0.5,0.0,1.0
188,62,215,177,243,0.0307847016200911,0.356534113042325,0.48688002273084,-0.852369948623918,-0.522939260988175
189,62,216,223,243,0.0302121668034062,0.340909090909091,0.486930889361071,0.865155466932967,-0.501503756751631
190,63,64,162,-1,0.0303030303030302,0.303030303030303,0.5,0.0,1.0
191,63,216,223,242,0.0302121668034062,0.325757575757576,0.486930889361071,-0.865155466932967,-0.501503756751631
192,63,217,162,242,0.0302121668034062,0.310606060606061,0.486930889361071,0.865155466932967,-0.501503756751631
193,64,65,158,-1,0.0303030303030302,0.272727272727273,0.5,0.0,1.0
194,64,217,16,162,0.0302121668034062,0.295454545454546,0.486930889361071,0.865155466932968,0.50150375675163
195,64,218,16,158,0.0302121668034062,0.280303030303031,0.486930889361071,-0.865155466932966,0.501503756751633
196,65,66,492,-1,0.0303030303030303,0.242424242424243,0.5,0.0,1.0
197,65,218,158,363,0.0302121668034061,0.265151515151516,0.486930889361071,-0.865155466932969,-0.501503756751629
198,65,219,363,492,0.0302121668034063,0.25,0.486930889361071,-0.865155466932966,0.501503756751634
199,66,67,222,-1,0.0303030303030303,0.212121212121213,0.5,0.0,1.0
200,66,219,492,493,0.0302121668034061,0.234848484848485,0.486930889361071,-0.865155466932969,-0.501503756751629
201,66,220,222,493,0.0302121668034063,0.21969696969697,0.486930889361071,0.865155466932965,-0.501503756751635
202,67,68,394,-1,0.0303030303030303,0.181818181818182,0.5,0.0,1.0
203,67,220,222,395,0.0302121668034062,0.204545454545455,0.486930889361071,-0.865155466932968,-0.501503756751629
204,67,221,394,395,0.0302121668034063,0.18939393939394,0.486930889361071,0.865155466932966,-0.501503756751633
205,68,69,22,-1,0.0303030303030304,0.151515151515152,0.5,0.0,1.0
206,68,221,20,394,0.0302121668034062,0.174242424242425,0.486930889361071,0.865155466932969,0.501503756751629
207,68,222,20,22,0.0302121668034064,0.159090909090909,0.486930889361071,-0.865155466932966,0.501503756751634
208,69,70,23,-1,0.0303030303030302,0.121212121212122,0.5,0.0,1.0
209,69,222,22,25,0.0302121668034063,0.143939393939394,0.486930889361071,-0.865155466932969,-0.501503756751628
210,69,223,23,25,0.0302121668034062,0.128787878787879,0.486930889361071,0.865155466932965,-0.501503756751635
211,70,71,372,-1,0.0303030303030303,0.0909090909090913,0.5,0.0,1.0
212,70,223,23,341,0.0302121668034061,0.113636363636364,0.486930889361071,-0.865155466932969,-0.501503756751629
213,70,224,341,372,0.0302121668034062,0.0984848484848488,0.486930889361071,-0.865155466932966,0.501503756751634
214,71,72,27,-1,0.0303030303030303,0.060606060606061,0.5,0.0,1.0
215,71,224,372,373,0.0302121668034062,0.0833333333333337,0.486930889361071,-0.865155466932968,-0.50150375675163
216,71,225,27,373,0.0302121668034063,0.0681818181818185,0.486930889361071,0.865155466932967,-0.501503756751632
217,72,73,316,-1,0.0303030303030303,0.0303030303030307,0.5,0.0,1.0
218,72,225,27,317,0.0302121668034063,0.0530303030303034,0.486930889361071,-0.86515546693297,-0.501503756751627
219,72,226,316,317,0.0302121668034062,0.0378787878787883,0.486930889361071,0.865155466932965,-0.501503756751636
220,73,74,35,-1,0.0303030303030304,4.0766001685455e-16,0.5,0.0,1.0
221,73,226,246,316,0.0302121668034061,0.0227272727272731,0.486930889361071,0.865155466932968,0.501503756751631
222,73,227,35,246,0.0302121668034064,0.0075757575757579,0.486930889361071,0.865155466932966,-0.501503756751634
223,74,75,9,-1,0.0303030303030302,-0.0303030303030299,0.5,0.0,1.0
224,74,227,35,366,0.0302121668034063,-0.0075757575757572,0.486930889361071,-0.865155466932969,-0.501503756751629
225,74,228,9,366,0.0302121668034061,-0.0227272727272723,0.486930889361071,0.865155466932967,-0.501503756751632
226,75,76,26,-1,0.0303030303030303,-0.0606060606060601,0.5,0.0,1.0
227,75,228,9,30,0.0302121668034061,-0.0378787878787874,0.486930889361071,-0.865155466932968,-0.501503756751631
228,75,229,26,30,0.0302121668034063,-0.0530303030303025,0.486930889361071,0.865155466932967,-0.501503756751631
229,76,77,490,-1,0.0303030303030302,-0.0909090909090904,0.5,0.0,1.0
230,76,229,26,491,0.0302121668034063,-0.0681818181818177,0.486930889361071,-0.865155466932968,-0.50150375675163
231,76,230,490,491,0.0302121668034062,-0.0833333333333329,0.486930889361071,0.865155466932967,-0.501503756751633
232,77,78,31,-1,0.0303030303030304,-0.121212121212121,0.5,0.0,1.0
233,77,230,355,490,0.0302121668034061,-0.098484848484848,0.486930889361071,0.865155466932969,0.501503756751629
234,77,231,31,355,0.0302121668034064,-0.113636363636363,0.486930889361071,0.865155466932966,-0.501503756751634
235,78,79,434,-1,0.0303030303030302,-0.151515151515151,0.5,0.0,1.0
236,78,231,31,435,0.0302121668034063,-0.128787878787878,0.486930889361071,-0.865155466932969,-0.501503756751628
237,78,232,434,435,0.0302121668034062,-0.143939393939393,0.486930889361071,0.865155466932965,-0.501503756751636
238,79,80,37,-1,0.0303030303030304,-0.181818181818181,0.5,0.0,1.0
239,79,232,211,434,0.0302121668034061,-0.159090909090909,0.486930889361071,0.865155466932969,0.501503756751628
240,79,233,37,211,0.0302121668034063,-0.174242424242424,0.486930889361071,0.865155466932965,-0.501503756751635
241,80,81,232,-1,0.0303030303030304,-0.212121212121212,0.5,0.0,1.0
242,80,233,37,233,0.0302121668034062,-0.189393939393939,0.486930889361071,-0.865155466932969,-0.501503756751629
243,80,234,232,233,0.0302121668034063,-0.204545454545454,0.486930889361071,0.865155466932966,-0.501503756751634
244,81,82,36,-1,0.0303030303030304,-0.242424242424242,0.5,0.0,1.0
245,81,234,173,232,0.0302121668034062,-0.219696969696969,0.486930889361071,0.865155466932967,0.501503756751631
246,81,235,36,173,0.0302121668034063,-0.234848484848484,0.486930889361071,0.865155466932967,-0.501503756751632
247,82,83,456,-1,0.0303030303030303,-0.272727272727272,0.5,0.0,1.0
248,82,235,36,419,0.0302121668034063,-0.25,0.486930889361071,-0.865155466932967,-0.501503756751632
249,82,236,419,456,0.0302121668034062,-0.265151515151515,0.486930889361071,-0.865155466932967,0.501503756751631
250,83,84,40,-1,0.0303030303030304,-0.303030303030303,0.5,0.0,1.0
251,83,236,456,457,0.0302121668034062,-0.28030303030303,0.486930889361071,-0.865155466932966,-0.501503756751633
252,83,237,40,457,0.0302121668034063,-0.295454545454545,0.486930889361071,0.865155466932968,-0.501503756751631
253,84,85,440,-1,0.0303030303030304,-0.333333333333333,0.5,0.0,1.0
254,84,237,40,241,0.0302121668034063,-0.31060606060606,0.486930889361071,-0.865155466932966,-0.501503756751633
255,84,238,241,440,0.0302121668034062,-0.325757575757575,0.486930889361071,-0.865155466932968,0.50150375675163
256,85,86,398,-1,0.0303030303030304,-0.363636363636364,0.5,0.0,1.0
257,85,238,440,441,0.0302121668034063,-0.340909090909091,0.486930889361071,-0.865155466932965,-0.501503756751635
258,85,239,398,441,0.0318823620282994,-0.356335600757234,0.486126033700361,0.870322361142782,-0.492482474505289
259,86,87,49,-1,0.0303030303030303,-0.393939393939394,0.5,0.0,1.0
260,86,239,398,399,0.0313552598139967,-0.371487115908749,0.486126033700361,-0.884953043409072,-0.465680266879563
261,86,240,49,399,0.0317506172529973,-0.386775844391049,0.486280749673938,0.86418794423702,-0.503169153501478
262,87,88,352,-1,0.0303030303030303,-0.424242424242424,0.5,0.0,1.0
